,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
3260,IND,GDP,TOT,USD_CAP,A,2005,3000.451298,E
3261,IND,GDP,TOT,USD_CAP,A,2006,3270.5779039999998,E
3262,IND,GDP,TOT,USD_CAP,A,2007,3595.9350210000002,E
3263,IND,GDP,TOT,USD_CAP,A,2008,3736.5116,E
3264,IND,GDP,TOT,USD_CAP,A,2009,3986.8466409999996,E
3265,IND,GDP,TOT,USD_CAP,A,2010,4296.234885,E
3266,IND,GDP,TOT,USD_CAP,A,2011,4605.230111,
3267,IND,GDP,TOT,USD_CAP,A,2012,4982.312076,
3268,IND,GDP,TOT,USD_CAP,A,2013,5177.871752,
3269,IND,GDP,TOT,USD_CAP,A,2014,5352.029977,
3270,IND,GDP,TOT,USD_CAP,A,2015,5580.513112,
3271,IND,GDP,TOT,USD_CAP,A,2016,5954.581745,
3272,IND,GDP,TOT,USD_CAP,A,2017,6299.036721,
3273,IND,GDP,TOT,USD_CAP,A,2018,6798.503231000001,
3274,IND,GDP,TOT,USD_CAP,A,2019,7103.830936,
3275,IND,GDP,TOT,USD_CAP,A,2020,6643.799897,
3306,IDN,GDP,TOT,USD_CAP,A,1993,4767.19411,E
3307,IDN,GDP,TOT,USD_CAP,A,1994,5163.947679,E
3308,IDN,GDP,TOT,USD_CAP,A,1995,5626.973464,E
3309,IDN,GDP,TOT,USD_CAP,A,1996,6092.837087,E
3310,IDN,GDP,TOT,USD_CAP,A,1997,6399.757831,E
3311,IDN,GDP,TOT,USD_CAP,A,1998,5544.770687,E
3312,IDN,GDP,TOT,USD_CAP,A,1999,5589.284689,E
3313,IDN,GDP,TOT,USD_CAP,A,2000,5346.208518,E
3314,IDN,GDP,TOT,USD_CAP,A,2001,5581.000745,E
3315,IDN,GDP,TOT,USD_CAP,A,2002,5834.329978,E
3316,IDN,GDP,TOT,USD_CAP,A,2003,6140.548539,E
3317,IDN,GDP,TOT,USD_CAP,A,2004,6523.443419,E
3318,IDN,GDP,TOT,USD_CAP,A,2005,7004.536555,E
3319,IDN,GDP,TOT,USD_CAP,A,2006,7503.813828,E
3320,IDN,GDP,TOT,USD_CAP,A,2007,8072.884738,E
3321,IDN,GDP,TOT,USD_CAP,A,2008,8591.910162999999,
3322,IDN,GDP,TOT,USD_CAP,A,2009,8733.204968,
3323,IDN,GDP,TOT,USD_CAP,A,2010,8624.923947,
3324,IDN,GDP,TOT,USD_CAP,A,2011,9213.212405,
3325,IDN,GDP,TOT,USD_CAP,A,2012,9833.689554999999,
3326,IDN,GDP,TOT,USD_CAP,A,2013,10188.33185,
3327,IDN,GDP,TOT,USD_CAP,A,2014,10398.95973,
3328,IDN,GDP,TOT,USD_CAP,A,2015,10359.29593,
3329,IDN,GDP,TOT,USD_CAP,A,2016,10618.69944,
3330,IDN,GDP,TOT,USD_CAP,A,2017,11073.52067,
3331,IDN,GDP,TOT,USD_CAP,A,2018,11798.06055,
3332,IDN,GDP,TOT,USD_CAP,A,2019,12481.910740000001,
3333,IDN,GDP,TOT,USD_CAP,A,2020,12224.98553,
3334,IDN,GDP,TOT,USD_CAP,A,2021,13083.00049,
3335,IDN,GDP,TOT,USD_CAP,A,2022,14395.433169999998,
3382,ISR,GDP,TOT,USD_CAP,A,1995,20578.541240000002,
3383,ISR,GDP,TOT,USD_CAP,A,1996,21623.86664,
3384,ISR,GDP,TOT,USD_CAP,A,1997,22259.87832,
3385,ISR,GDP,TOT,USD_CAP,A,1998,22853.51538,
3386,ISR,GDP,TOT,USD_CAP,A,1999,23321.79488,
3387,ISR,GDP,TOT,USD_CAP,A,2000,25664.28048,
3388,ISR,GDP,TOT,USD_CAP,A,2001,25667.285519999998,
3389,ISR,GDP,TOT,USD_CAP,A,2002,25961.15178,
3390,ISR,GDP,TOT,USD_CAP,A,2003,24562.20864,
3391,ISR,GDP,TOT,USD_CAP,A,2004,25937.52407,
3392,ISR,GDP,TOT,USD_CAP,A,2005,25514.01096,
3393,ISR,GDP,TOT,USD_CAP,A,2006,26216.25346,
3394,ISR,GDP,TOT,USD_CAP,A,2007,28027.7295,
3395,ISR,GDP,TOT,USD_CAP,A,2008,27836.589760000003,
3396,ISR,GDP,TOT,USD_CAP,A,2009,27980.038689999998,
3397,ISR,GDP,TOT,USD_CAP,A,2010,29377.08551,
3398,ISR,GDP,TOT,USD_CAP,A,2011,31244.4303,
3399,ISR,GDP,TOT,USD_CAP,A,2012,32414.61622,
3400,ISR,GDP,TOT,USD_CAP,A,2013,34744.03807,
3401,ISR,GDP,TOT,USD_CAP,A,2014,34729.39271,
3402,ISR,GDP,TOT,USD_CAP,A,2015,35795.50641,
3403,ISR,GDP,TOT,USD_CAP,A,2016,38084.52891,
3404,ISR,GDP,TOT,USD_CAP,A,2017,39352.29468,
3405,ISR,GDP,TOT,USD_CAP,A,2018,40082.4661,
3406,ISR,GDP,TOT,USD_CAP,A,2019,40663.6287,
3407,ISR,GDP,TOT,USD_CAP,A,2020,40073.05867,
3408,ISR,GDP,TOT,USD_CAP,A,2021,44158.809989999994,
3409,ISR,GDP,TOT,USD_CAP,A,2022,49788.6257,E
3436,RUS,GDP,TOT,USD_CAP,A,1995,6022.881532,E
3437,RUS,GDP,TOT,USD_CAP,A,1996,5920.496932999999,E
3438,RUS,GDP,TOT,USD_CAP,A,1997,6115.87234,E
3439,RUS,GDP,TOT,USD_CAP,A,1998,5863.841604,E
3440,RUS,GDP,TOT,USD_CAP,A,1999,6345.894176,E
3441,RUS,GDP,TOT,USD_CAP,A,2000,7323.44018,E
3442,RUS,GDP,TOT,USD_CAP,A,2001,7898.522928,E
3443,RUS,GDP,TOT,USD_CAP,A,2002,8623.997298999999,E
3444,RUS,GDP,TOT,USD_CAP,A,2003,9940.232555,E
3445,RUS,GDP,TOT,USD_CAP,A,2004,10984.49661,E
3446,RUS,GDP,TOT,USD_CAP,A,2005,12698.29923,E
3447,RUS,GDP,TOT,USD_CAP,A,2006,16017.124230000001,E
3448,RUS,GDP,TOT,USD_CAP,A,2007,17881.75859,E
3449,RUS,GDP,TOT,USD_CAP,A,2008,21657.58906,E
3450,RUS,GDP,TOT,USD_CAP,A,2009,20826.59797,E
3451,RUS,GDP,TOT,USD_CAP,A,2010,22008.299280000003,E
3452,RUS,GDP,TOT,USD_CAP,A,2011,22798.673919999997,
3453,RUS,GDP,TOT,USD_CAP,A,2012,24303.49105,
3454,RUS,GDP,TOT,USD_CAP,A,2013,26073.87355,
3455,RUS,GDP,TOT,USD_CAP,A,2014,25761.661509999998,
3456,RUS,GDP,TOT,USD_CAP,A,2015,24085.31285,
3457,RUS,GDP,TOT,USD_CAP,A,2016,24128.08181,
3458,RUS,GDP,TOT,USD_CAP,A,2017,25926.4314,
3459,RUS,GDP,TOT,USD_CAP,A,2018,28821.2429,
3460,RUS,GDP,TOT,USD_CAP,A,2019,29967.11935,
3461,RUS,GDP,TOT,USD_CAP,A,2020,29819.04697,E
3495,SVN,GDP,TOT,USD_CAP,A,1995,13636.33676,
3496,SVN,GDP,TOT,USD_CAP,A,1996,14299.484080000002,
3497,SVN,GDP,TOT,USD_CAP,A,1997,15279.90462,
3498,SVN,GDP,TOT,USD_CAP,A,1998,16050.56198,
3499,SVN,GDP,TOT,USD_CAP,A,1999,17077.48506,
3500,SVN,GDP,TOT,USD_CAP,A,2000,18000.43948,
3501,SVN,GDP,TOT,USD_CAP,A,2001,18952.86523,
3502,SVN,GDP,TOT,USD_CAP,A,2002,20236.43207,
3503,SVN,GDP,TOT,USD_CAP,A,2003,21107.67487,
3504,SVN,GDP,TOT,USD_CAP,A,2004,22758.12325,
3505,SVN,GDP,TOT,USD_CAP,A,2005,23848.60242,
3506,SVN,GDP,TOT,USD_CAP,A,2006,25706.21561,
3507,SVN,GDP,TOT,USD_CAP,A,2007,27563.4752,
3508,SVN,GDP,TOT,USD_CAP,A,2008,29594.665839999998,B
3509,SVN,GDP,TOT,USD_CAP,A,2009,27511.16648,
3510,SVN,GDP,TOT,USD_CAP,A,2010,27822.23262,
3511,SVN,GDP,TOT,USD_CAP,A,2011,28931.423639999997,
3512,SVN,GDP,TOT,USD_CAP,A,2012,29048.326,
3513,SVN,GDP,TOT,USD_CAP,A,2013,29979.61884,
3514,SVN,GDP,TOT,USD_CAP,A,2014,30872.728880000002,
3515,SVN,GDP,TOT,USD_CAP,A,2015,31631.83838,
3516,SVN,GDP,TOT,USD_CAP,A,2016,33942.767889999996,
3517,SVN,GDP,TOT,USD_CAP,A,2017,36517.57927,
3518,SVN,GDP,TOT,USD_CAP,A,2018,39008.29705,
3519,SVN,GDP,TOT,USD_CAP,A,2019,42118.69929,
3520,SVN,GDP,TOT,USD_CAP,A,2020,40885.50612,
3521,SVN,GDP,TOT,USD_CAP,A,2021,44041.052939999994,
3522,SVN,GDP,TOT,USD_CAP,A,2022,48361.94485,
3576,ZAF,GDP,TOT,USD_CAP,A,1985,6324.235234000001,E
3577,ZAF,GDP,TOT,USD_CAP,A,1986,6305.76205,E
3578,ZAF,GDP,TOT,USD_CAP,A,1987,6449.263302,E
3579,ZAF,GDP,TOT,USD_CAP,A,1988,6802.993431,E
3580,ZAF,GDP,TOT,USD_CAP,A,1989,7080.651933,E
3581,ZAF,GDP,TOT,USD_CAP,A,1990,7202.536376999999,E
3582,ZAF,GDP,TOT,USD_CAP,A,1991,7211.775378,E
3583,ZAF,GDP,TOT,USD_CAP,A,1992,7055.387559000001,E
3584,ZAF,GDP,TOT,USD_CAP,A,1993,7157.091923999999,
3585,ZAF,GDP,TOT,USD_CAP,A,1994,7386.496840999999,
3586,ZAF,GDP,TOT,USD_CAP,A,1995,7616.3721319999995,
3587,ZAF,GDP,TOT,USD_CAP,A,1996,7929.139095999999,
3588,ZAF,GDP,TOT,USD_CAP,A,1997,8115.57225,
3589,ZAF,GDP,TOT,USD_CAP,A,1998,8094.891883,
3590,ZAF,GDP,TOT,USD_CAP,A,1999,8258.00962,
3591,ZAF,GDP,TOT,USD_CAP,A,2000,8654.350648,
3592,ZAF,GDP,TOT,USD_CAP,A,2001,8943.900488,
3593,ZAF,GDP,TOT,USD_CAP,A,2002,9193.556156,
3594,ZAF,GDP,TOT,USD_CAP,A,2003,9539.349702,
3595,ZAF,GDP,TOT,USD_CAP,A,2004,10119.569790000001,
3596,ZAF,GDP,TOT,USD_CAP,A,2005,10853.50283,
3597,ZAF,GDP,TOT,USD_CAP,A,2006,11667.57778,
3598,ZAF,GDP,TOT,USD_CAP,A,2007,12463.50685,
3599,ZAF,GDP,TOT,USD_CAP,A,2008,12914.49683,
3600,ZAF,GDP,TOT,USD_CAP,A,2009,12628.69615,
3601,ZAF,GDP,TOT,USD_CAP,A,2010,12994.90839,
3602,ZAF,GDP,TOT,USD_CAP,A,2011,13503.76913,
3603,ZAF,GDP,TOT,USD_CAP,A,2012,13356.61237,
3604,ZAF,GDP,TOT,USD_CAP,A,2013,13787.93583,
3605,ZAF,GDP,TOT,USD_CAP,A,2014,13815.55101,
3606,ZAF,GDP,TOT,USD_CAP,A,2015,13941.99671,
3607,ZAF,GDP,TOT,USD_CAP,A,2016,14006.152390000001,
3608,ZAF,GDP,TOT,USD_CAP,A,2017,14134.0289,
3609,ZAF,GDP,TOT,USD_CAP,A,2018,14545.43139,
3610,ZAF,GDP,TOT,USD_CAP,A,2019,14654.55724,
3611,ZAF,GDP,TOT,USD_CAP,A,2020,13716.632590000001,
3612,ZAF,GDP,TOT,USD_CAP,A,2021,14812.84293,
3613,ZAF,GDP,TOT,USD_CAP,A,2022,15953.4746,
3636,DEW,GDP,TOT,USD_CAP,A,1970,4562.672226,
3637,DEW,GDP,TOT,USD_CAP,A,1971,4892.259126,
3638,DEW,GDP,TOT,USD_CAP,A,1972,5291.97128,
3639,DEW,GDP,TOT,USD_CAP,A,1973,5817.915555,
3640,DEW,GDP,TOT,USD_CAP,A,1974,6389.028716,
3641,DEW,GDP,TOT,USD_CAP,A,1975,6945.497442,
3642,DEW,GDP,TOT,USD_CAP,A,1976,7726.674065,
3643,DEW,GDP,TOT,USD_CAP,A,1977,8498.827583,
3644,DEW,GDP,TOT,USD_CAP,A,1978,9380.302036,
3645,DEW,GDP,TOT,USD_CAP,A,1979,10570.38782,
3646,DEW,GDP,TOT,USD_CAP,A,1980,11646.91142,
3647,DEW,GDP,TOT,USD_CAP,A,1981,12777.36095,
3648,DEW,GDP,TOT,USD_CAP,A,1982,13526.331540000001,
3649,DEW,GDP,TOT,USD_CAP,A,1983,14331.25622,
3650,DEW,GDP,TOT,USD_CAP,A,1984,15320.73746,
3651,DEW,GDP,TOT,USD_CAP,A,1985,16218.80661,
3652,DEW,GDP,TOT,USD_CAP,A,1986,16912.75262,
3653,DEW,GDP,TOT,USD_CAP,A,1987,17584.46441,
3654,DEW,GDP,TOT,USD_CAP,A,1988,18760.25042,
3655,DEW,GDP,TOT,USD_CAP,A,1989,20049.14509,
3656,DEW,GDP,TOT,USD_CAP,A,1990,21471.47805,
3657,DEW,GDP,TOT,USD_CAP,A,1991,23020.52001,
3711,OECD,GDP,TOT,USD_CAP,A,1970,3506.9042520000003,E
3712,OECD,GDP,TOT,USD_CAP,A,1971,3776.9486939999997,E
3713,OECD,GDP,TOT,USD_CAP,A,1972,4109.801635,E
3714,OECD,GDP,TOT,USD_CAP,A,1973,4549.963682,E
3715,OECD,GDP,TOT,USD_CAP,A,1974,4961.317872,E
3716,OECD,GDP,TOT,USD_CAP,A,1975,5389.068178,E
3717,OECD,GDP,TOT,USD_CAP,A,1976,5908.021618,E
3718,OECD,GDP,TOT,USD_CAP,A,1977,6444.438507,E
3719,OECD,GDP,TOT,USD_CAP,A,1978,7140.029470999999,E
3720,OECD,GDP,TOT,USD_CAP,A,1979,7958.102448999999,E
3721,OECD,GDP,TOT,USD_CAP,A,1980,8702.147846,E
3722,OECD,GDP,TOT,USD_CAP,A,1981,9657.062263,E
3723,OECD,GDP,TOT,USD_CAP,A,1982,10179.95662,E
3724,OECD,GDP,TOT,USD_CAP,A,1983,10807.6774,E
3725,OECD,GDP,TOT,USD_CAP,A,1984,11639.22157,E
3726,OECD,GDP,TOT,USD_CAP,A,1985,12359.567659999999,E
3727,OECD,GDP,TOT,USD_CAP,A,1986,12884.64191,E
3728,OECD,GDP,TOT,USD_CAP,A,1987,13590.059490000001,E
3729,OECD,GDP,TOT,USD_CAP,A,1988,14594.434940000001,E
3730,OECD,GDP,TOT,USD_CAP,A,1989,15609.234859999999,E
3731,OECD,GDP,TOT,USD_CAP,A,1990,16540.155469999998,E
3732,OECD,GDP,TOT,USD_CAP,A,1991,17199.67745,E
3733,OECD,GDP,TOT,USD_CAP,A,1992,17835.54939,E
3734,OECD,GDP,TOT,USD_CAP,A,1993,18368.13908,E
3735,OECD,GDP,TOT,USD_CAP,A,1994,19185.26685,E
3736,OECD,GDP,TOT,USD_CAP,A,1995,19936.52305,E
3737,OECD,GDP,TOT,USD_CAP,A,1996,20816.96508,E
3738,OECD,GDP,TOT,USD_CAP,A,1997,21767.34187,E
3739,OECD,GDP,TOT,USD_CAP,A,1998,22356.38366,E
3740,OECD,GDP,TOT,USD_CAP,A,1999,23234.111869999997,E
3741,OECD,GDP,TOT,USD_CAP,A,2000,24664.17287,E
3742,OECD,GDP,TOT,USD_CAP,A,2001,25444.43997,E
3743,OECD,GDP,TOT,USD_CAP,A,2002,26233.25682,E
3744,OECD,GDP,TOT,USD_CAP,A,2003,27025.055360000002,E
3745,OECD,GDP,TOT,USD_CAP,A,2004,28468.597560000002,E
3746,OECD,GDP,TOT,USD_CAP,A,2005,29814.64643,
3747,OECD,GDP,TOT,USD_CAP,A,2006,31806.039080000002,
3748,OECD,GDP,TOT,USD_CAP,A,2007,33355.252160000004,
3749,OECD,GDP,TOT,USD_CAP,A,2008,34220.60842,B
3750,OECD,GDP,TOT,USD_CAP,A,2009,33259.71003,
3751,OECD,GDP,TOT,USD_CAP,A,2010,34563.51425,B
3752,OECD,GDP,TOT,USD_CAP,A,2011,35937.14188,
3753,OECD,GDP,TOT,USD_CAP,A,2012,36892.891939999994,
3754,OECD,GDP,TOT,USD_CAP,A,2013,38231.35801,
3755,OECD,GDP,TOT,USD_CAP,A,2014,39331.73461,
3756,OECD,GDP,TOT,USD_CAP,A,2015,40455.31433,
3757,OECD,GDP,TOT,USD_CAP,A,2016,41918.84755,
3758,OECD,GDP,TOT,USD_CAP,A,2017,43515.272280000005,
3759,OECD,GDP,TOT,USD_CAP,A,2018,45196.19022,
3760,OECD,GDP,TOT,USD_CAP,A,2019,46665.830239999996,P
3761,OECD,GDP,TOT,USD_CAP,A,2020,45371.24656,P
3762,OECD,GDP,TOT,USD_CAP,A,2021,49154.56247,E
3763,OECD,GDP,TOT,USD_CAP,A,2022,54043.119320000005,E
3793,OECDE,GDP,TOT,USD_CAP,A,1995,18257.19296,E
3794,OECDE,GDP,TOT,USD_CAP,A,1996,18988.57047,E
3795,OECDE,GDP,TOT,USD_CAP,A,1997,19834.99895,E
3796,OECDE,GDP,TOT,USD_CAP,A,1998,20308.169469999997,
3797,OECDE,GDP,TOT,USD_CAP,A,1999,21012.93279,
3798,OECDE,GDP,TOT,USD_CAP,A,2000,22443.54804,
3799,OECDE,GDP,TOT,USD_CAP,A,2001,23389.68296,
3800,OECDE,GDP,TOT,USD_CAP,A,2002,24289.81867,
3801,OECDE,GDP,TOT,USD_CAP,A,2003,24838.91736,
3802,OECDE,GDP,TOT,USD_CAP,A,2004,26084.03379,
3803,OECDE,GDP,TOT,USD_CAP,A,2005,27041.590889999996,
3804,OECDE,GDP,TOT,USD_CAP,A,2006,29331.046000000002,
3805,OECDE,GDP,TOT,USD_CAP,A,2007,31037.103860000003,
3806,OECDE,GDP,TOT,USD_CAP,A,2008,32398.28757,B
3807,OECDE,GDP,TOT,USD_CAP,A,2009,31498.86678,
3808,OECDE,GDP,TOT,USD_CAP,A,2010,32721.48151,B
3809,OECDE,GDP,TOT,USD_CAP,A,2011,34275.89913,
3810,OECDE,GDP,TOT,USD_CAP,A,2012,34899.65739,
3811,OECDE,GDP,TOT,USD_CAP,A,2013,36251.32775,
3812,OECDE,GDP,TOT,USD_CAP,A,2014,37403.35802,
3813,OECDE,GDP,TOT,USD_CAP,A,2015,38604.56448,
3814,OECDE,GDP,TOT,USD_CAP,A,2016,40595.38529,
3815,OECDE,GDP,TOT,USD_CAP,A,2017,42560.75001,
3816,OECDE,GDP,TOT,USD_CAP,A,2018,44174.05921,
3817,OECDE,GDP,TOT,USD_CAP,A,2019,46350.41893,P
3818,OECDE,GDP,TOT,USD_CAP,A,2020,44626.29132,P
3819,OECDE,GDP,TOT,USD_CAP,A,2021,48122.21144,P
3820,OECDE,GDP,TOT,USD_CAP,A,2022,53677.56634,E
3850,LVA,GDP,TOT,USD_CAP,A,1995,5517.943663,
3851,LVA,GDP,TOT,USD_CAP,A,1996,5809.057011999999,
3852,LVA,GDP,TOT,USD_CAP,A,1997,6487.59344,
3853,LVA,GDP,TOT,USD_CAP,A,1998,7068.534162999999,
3854,LVA,GDP,TOT,USD_CAP,A,1999,7405.779273,
3855,LVA,GDP,TOT,USD_CAP,A,2000,8040.372020999999,
3856,LVA,GDP,TOT,USD_CAP,A,2001,9043.901057,
3857,LVA,GDP,TOT,USD_CAP,A,2002,10080.30726,
3858,LVA,GDP,TOT,USD_CAP,A,2003,11060.83887,
3859,LVA,GDP,TOT,USD_CAP,A,2004,12279.38514,
3860,LVA,GDP,TOT,USD_CAP,A,2005,13914.15489,
3861,LVA,GDP,TOT,USD_CAP,A,2006,15854.812740000001,
3862,LVA,GDP,TOT,USD_CAP,A,2007,18232.81823,
3863,LVA,GDP,TOT,USD_CAP,A,2008,19569.52658,
3864,LVA,GDP,TOT,USD_CAP,A,2009,17022.09006,
3865,LVA,GDP,TOT,USD_CAP,A,2010,17709.02697,
3866,LVA,GDP,TOT,USD_CAP,A,2011,19256.7957,
3867,LVA,GDP,TOT,USD_CAP,A,2012,21297.472169999997,
3868,LVA,GDP,TOT,USD_CAP,A,2013,22637.19721,
3869,LVA,GDP,TOT,USD_CAP,A,2014,23810.21795,
3870,LVA,GDP,TOT,USD_CAP,A,2015,24975.48014,
3871,LVA,GDP,TOT,USD_CAP,A,2016,26724.459919999998,
3872,LVA,GDP,TOT,USD_CAP,A,2017,28689.61723,
3873,LVA,GDP,TOT,USD_CAP,A,2018,30891.88384,
3874,LVA,GDP,TOT,USD_CAP,A,2019,32825.16852,
3875,LVA,GDP,TOT,USD_CAP,A,2020,32810.267060000006,
3876,LVA,GDP,TOT,USD_CAP,A,2021,34796.91227,
3877,LVA,GDP,TOT,USD_CAP,A,2022,39680.77983,
3904,BRA,GDP,TOT,USD_CAP,A,1995,8115.749892,
3905,BRA,GDP,TOT,USD_CAP,A,1996,8321.959402,
3906,BRA,GDP,TOT,USD_CAP,A,1997,8625.436942,
3907,BRA,GDP,TOT,USD_CAP,A,1998,8626.427109999999,
3908,BRA,GDP,TOT,USD_CAP,A,1999,8664.434286,
3909,BRA,GDP,TOT,USD_CAP,A,2000,9103.860409,
3910,BRA,GDP,TOT,USD_CAP,A,2001,9307.499765,
3911,BRA,GDP,TOT,USD_CAP,A,2002,9616.185589,
3912,BRA,GDP,TOT,USD_CAP,A,2003,9796.59812,
3913,BRA,GDP,TOT,USD_CAP,A,2004,10513.53132,
3914,BRA,GDP,TOT,USD_CAP,A,2005,11061.81985,
3915,BRA,GDP,TOT,USD_CAP,A,2006,11723.71788,
3916,BRA,GDP,TOT,USD_CAP,A,2007,12637.85775,
3917,BRA,GDP,TOT,USD_CAP,A,2008,13396.637359999999,
3918,BRA,GDP,TOT,USD_CAP,A,2009,13328.03731,
3919,BRA,GDP,TOT,USD_CAP,A,2010,14361.51131,
3920,BRA,GDP,TOT,USD_CAP,A,2011,15109.7374,
3921,BRA,GDP,TOT,USD_CAP,A,2012,15120.06365,
3922,BRA,GDP,TOT,USD_CAP,A,2013,15669.140140000001,
3923,BRA,GDP,TOT,USD_CAP,A,2014,15800.08889,
3924,BRA,GDP,TOT,USD_CAP,A,2015,14816.2906,
3925,BRA,GDP,TOT,USD_CAP,A,2016,14326.10209,
3926,BRA,GDP,TOT,USD_CAP,A,2017,14592.101980000001,
3927,BRA,GDP,TOT,USD_CAP,A,2018,15088.873590000001,
3928,BRA,GDP,TOT,USD_CAP,A,2019,15424.03875,
3929,BRA,GDP,TOT,USD_CAP,A,2020,15173.607430000002,
3958,LTU,GDP,TOT,USD_CAP,A,1995,5930.846377000001,
3959,LTU,GDP,TOT,USD_CAP,A,1996,6385.733912,
3960,LTU,GDP,TOT,USD_CAP,A,1997,7069.558669,
3961,LTU,GDP,TOT,USD_CAP,A,1998,7762.979223,
3962,LTU,GDP,TOT,USD_CAP,A,1999,7820.787731999999,
3963,LTU,GDP,TOT,USD_CAP,A,2000,8447.107442,
3964,LTU,GDP,TOT,USD_CAP,A,2001,9437.521231,
3965,LTU,GDP,TOT,USD_CAP,A,2002,10480.70531,
3966,LTU,GDP,TOT,USD_CAP,A,2003,12068.24375,
3967,LTU,GDP,TOT,USD_CAP,A,2004,13030.52094,
3968,LTU,GDP,TOT,USD_CAP,A,2005,14510.71794,
3969,LTU,GDP,TOT,USD_CAP,A,2006,16481.42826,
3970,LTU,GDP,TOT,USD_CAP,A,2007,19096.72955,
3971,LTU,GDP,TOT,USD_CAP,A,2008,20721.02819,
3972,LTU,GDP,TOT,USD_CAP,A,2009,18117.65973,
3973,LTU,GDP,TOT,USD_CAP,A,2010,20096.63115,
3974,LTU,GDP,TOT,USD_CAP,A,2011,22884.94508,
3975,LTU,GDP,TOT,USD_CAP,A,2012,24703.697940000002,
3976,LTU,GDP,TOT,USD_CAP,A,2013,26721.60193,
3977,LTU,GDP,TOT,USD_CAP,A,2014,28184.499089999998,
3978,LTU,GDP,TOT,USD_CAP,A,2015,28834.45757,
3979,LTU,GDP,TOT,USD_CAP,A,2016,30925.151810000003,
3980,LTU,GDP,TOT,USD_CAP,A,2017,33761.9066,
3981,LTU,GDP,TOT,USD_CAP,A,2018,36376.53574,
3982,LTU,GDP,TOT,USD_CAP,A,2019,39992.55591,
3983,LTU,GDP,TOT,USD_CAP,A,2020,40211.8638,
3984,LTU,GDP,TOT,USD_CAP,A,2021,43931.67092,
3985,LTU,GDP,TOT,USD_CAP,A,2022,48860.74344,
4038,SAU,GDP,TOT,USD_CAP,A,1970,9292.054215,
4039,SAU,GDP,TOT,USD_CAP,A,1971,11202.23043,
4040,SAU,GDP,TOT,USD_CAP,A,1972,13770.947040000001,
4041,SAU,GDP,TOT,USD_CAP,A,1973,17376.49765,
4042,SAU,GDP,TOT,USD_CAP,A,1974,22966.37012,
4043,SAU,GDP,TOT,USD_CAP,A,1975,25092.50259,
4044,SAU,GDP,TOT,USD_CAP,A,1976,28352.4162,
4045,SAU,GDP,TOT,USD_CAP,A,1977,30606.4577,
4046,SAU,GDP,TOT,USD_CAP,A,1978,30764.75253,
4047,SAU,GDP,TOT,USD_CAP,A,1979,34598.60906,
4048,SAU,GDP,TOT,USD_CAP,A,1980,37868.997110000004,
4049,SAU,GDP,TOT,USD_CAP,A,1981,40775.91544,
4050,SAU,GDP,TOT,USD_CAP,A,1982,36116.19424,
4051,SAU,GDP,TOT,USD_CAP,A,1983,32351.154130000003,
4052,SAU,GDP,TOT,USD_CAP,A,1984,30606.915660000002,
4053,SAU,GDP,TOT,USD_CAP,A,1985,28596.6524,
4054,SAU,GDP,TOT,USD_CAP,A,1986,29154.613569999998,
4055,SAU,GDP,TOT,USD_CAP,A,1987,27388.53528,
4056,SAU,GDP,TOT,USD_CAP,A,1988,29411.786969999997,
4057,SAU,GDP,TOT,USD_CAP,A,1989,29417.860839999998,
4058,SAU,GDP,TOT,USD_CAP,A,1990,31869.76489,
4059,SAU,GDP,TOT,USD_CAP,A,1991,36676.90412,
4060,SAU,GDP,TOT,USD_CAP,A,1992,37861.523310000004,
4061,SAU,GDP,TOT,USD_CAP,A,1993,37201.00295,
4062,SAU,GDP,TOT,USD_CAP,A,1994,37265.86969,
4063,SAU,GDP,TOT,USD_CAP,A,1995,37263.64167,
4064,SAU,GDP,TOT,USD_CAP,A,1996,38141.10258,
4065,SAU,GDP,TOT,USD_CAP,A,1997,38474.95195,
4066,SAU,GDP,TOT,USD_CAP,A,1998,39274.86276,
4067,SAU,GDP,TOT,USD_CAP,A,1999,37551.48446,
4068,SAU,GDP,TOT,USD_CAP,A,2000,39644.54504,
4069,SAU,GDP,TOT,USD_CAP,A,2001,39033.17424,
4070,SAU,GDP,TOT,USD_CAP,A,2002,37464.02183,
4071,SAU,GDP,TOT,USD_CAP,A,2003,41273.3856,
4072,SAU,GDP,TOT,USD_CAP,A,2004,44429.66288,
4073,SAU,GDP,TOT,USD_CAP,A,2005,47007.4561,
4074,SAU,GDP,TOT,USD_CAP,A,2006,48445.960289999995,
4075,SAU,GDP,TOT,USD_CAP,A,2007,49321.21694,
4076,SAU,GDP,TOT,USD_CAP,A,2008,51991.8299,
4077,SAU,GDP,TOT,USD_CAP,A,2009,49862.22977,
4078,SAU,GDP,TOT,USD_CAP,A,2010,51356.8262,
4079,SAU,GDP,TOT,USD_CAP,A,2011,56127.024679999995,
4080,SAU,GDP,TOT,USD_CAP,A,2012,57693.99732,
4081,SAU,GDP,TOT,USD_CAP,A,2013,56563.342220000006,
4082,SAU,GDP,TOT,USD_CAP,A,2014,56613.47504,
4083,SAU,GDP,TOT,USD_CAP,A,2015,49491.3386,
4084,SAU,GDP,TOT,USD_CAP,A,2016,46289.7474,
4085,SAU,GDP,TOT,USD_CAP,A,2017,47862.01183,
4086,SAU,GDP,TOT,USD_CAP,A,2018,49189.77881,
